Dataset,Req_ID,Type,Split,PairGroupID,GoldLinkCount,DensityGroup,Code_File,Label,PairRole,SampledWithReplacement
eTour,UC8-2,NFR,heldout,334,5,3-10,RefreshmentPointCommonManager.java,0,negative,False
eTour,UC8-2,NFR,heldout,335,5,3-10,IRefreshmentPointAgencyManager.java,1,positive,False
eTour,UC8-2,NFR,heldout,335,5,3-10,IDBTag.java,0,negative,False
eTour,UC8-2,NFR,heldout,336,5,3-10,RefreshmentPointAgencyManager.java,1,positive,False
eTour,UC8-2,NFR,heldout,336,5,3-10,ITagAgencyOperatorManager.java,0,negative,False
eTour,UC9,Mixed,validation,337,8,3-10,BeanRefreshmentPoint.java,1,positive,False
eTour,UC9,Mixed,validation,337,8,3-10,ITouristClientManager.java,0,negative,False
eTour,UC9,Mixed,validation,338,8,3-10,DBRefreshmentPoint.java,1,positive,False
eTour,UC9,Mixed,validation,338,8,3-10,ControlData.java,0,negative,False
eTour,UC9,Mixed,validation,339,8,3-10,IRefreshmentPointAgencyManager.java,1,positive,False
eTour,UC9,Mixed,validation,339,8,3-10,DBLocationStatistic.java,0,negative,False
eTour,UC9,Mixed,validation,340,8,3-10,ISearch.java,1,positive,False
eTour,UC9,Mixed,validation,340,8,3-10,Category.java,0,negative,False
eTour,UC9,Mixed,validation,341,8,3-10,RefreshmentPointAgencyManager.java,1,positive,False
eTour,UC9,Mixed,validation,341,8,3-10,CardPR.java,0,negative,False
eTour,UC9,Mixed,validation,342,8,3-10,RicercaAvanzata.java,1,positive,False
eTour,UC9,Mixed,validation,342,8,3-10,DBConnectionPool.java,0,negative,False
eTour,UC9,Mixed,validation,343,8,3-10,Search.java,1,positive,False
eTour,UC9,Mixed,validation,343,8,3-10,DBBanner.java,0,negative,False
eTour,UC9,Mixed,validation,344,8,3-10,StandardSearch.java,1,positive,False
eTour,UC9,Mixed,validation,344,8,3-10,IDBMenu.java,0,negative,False
